timestring,pH,Temperature,PAR,LightOut,Actuators
date,,°C,µmol/m²/s,%,
26.04.2024 15:07:53.746,7.43,23.5,1362,50,7
26.04.2024 15:07:55.960,7.41,23.5,1267,50,7
26.04.2024 15:07:56.279,7.43,23.5,1172,50,7
26.04.2024 15:07:57.380,7.42,23.5,1114,50,7
26.04.2024 15:07:58.663,7.42,23.5,1068,50,7
26.04.2024 15:08:00.713,7.43,23.5,1089,50,7
26.04.2024 15:08:02.147,7.43,23.5,1035,50,7
26.04.2024 15:08:03.648,7.42,23.5,992,50,7
26.04.2024 15:08:04.864,7.42,23.5,926,50,7
26.04.2024 15:08:06.128,7.43,23.6,899,50,7
26.04.2024 15:08:07.779,7.43,23.5,880,50,7
26.04.2024 15:08:10.828,7.43,23.5,839,50,7
26.04.2024 15:08:13.812,7.42,23.5,887,50,7
26.04.2024 15:08:15.130,7.42,23.5,984,50,7
26.04.2024 15:08:16.112,7.42,23.5,1030,50,7
26.04.2024 15:08:17.895,7.42,23.5,1018,50,7
26.04.2024 15:08:19.546,7.44,23.6,1047,50,7
26.04.2024 15:08:21.290,7.43,23.5,1112,50,7
26.04.2024 15:08:22.246,7.42,23.5,1176,50,7
26.04.2024 15:08:25.211,7.43,23.5,1208,50,7
26.04.2024 15:08:27.878,7.44,23.6,1142,50,7
26.04.2024 15:08:29.144,7.43,23.5,1114,50,7
26.04.2024 15:08:31.911,7.43,23.6,1079,50,7
26.04.2024 15:08:33.196,7.43,23.5,1018,50,7
26.04.2024 15:08:34.496,7.43,23.5,931,50,7
26.04.2024 15:08:35.644,7.43,23.5,812,50,7
26.04.2024 15:08:36.762,7.43,23.5,759,50,7
26.04.2024 15:08:38.628,7.43,23.5,772,50,7
26.04.2024 15:08:40.661,7.43,23.5,839,50,7
26.04.2024 15:08:41.828,7.43,23.5,894,50,7
26.04.2024 15:08:43.529,7.44,23.6,948,50,7
26.04.2024 15:08:44.744,7.44,23.6,1022,50,7
26.04.2024 15:08:45.994,7.44,23.6,1072,50,7
26.04.2024 15:08:48.378,7.43,23.5,909,50,7
26.04.2024 15:08:49.543,7.43,23.5,721,50,7
26.04.2024 15:08:50.628,7.44,23.6,632,50,7
26.04.2024 15:08:52.280,7.44,23.6,614,50,7
26.04.2024 15:08:53.845,7.44,23.6,646,50,7
26.04.2024 15:08:55.243,7.44,23.6,682,50,7
26.04.2024 15:08:58.512,7.43,23.5,718,50,7
26.04.2024 15:09:00.210,7.44,23.6,647,50,7
26.04.2024 15:09:01.344,7.43,23.6,596,50,7
26.04.2024 15:09:06.920,7.43,23.5,646,50,7
26.04.2024 15:09:07.312,7.43,23.5,701,50,7
26.04.2024 15:09:08.776,7.44,23.6,739,50,7
26.04.2024 15:09:11.328,7.43,23.5,698,50,7
26.04.2024 15:09:12.710,7.44,23.6,658,50,7
26.04.2024 15:09:13.944,7.44,23.5,630,50,7
26.04.2024 15:09:15.427,7.43,23.5,666,50,7
26.04.2024 15:09:19.592,7.44,23.6,623,50,7
26.04.2024 15:09:21.142,7.45,23.6,598,50,7
26.04.2024 15:09:24.161,7.44,23.5,630,50,7
26.04.2024 15:09:26.809,7.44,23.6,605,50,7
26.04.2024 15:09:32.900,7.45,23.6,559,50,7
26.04.2024 15:09:33.328,7.44,23.6,529,50,7
26.04.2024 15:09:36.443,7.45,23.6,509,50,7
26.04.2024 15:09:40.900,7.44,23.5,495,50,7
26.04.2024 15:09:51.292,7.46,23.6,510,50,7
26.04.2024 15:09:54.608,7.45,23.6,528,50,7
26.04.2024 15:09:57.707,7.45,23.6,548,50,7
26.04.2024 15:09:59.424,7.44,23.6,578,50,7
26.04.2024 15:10:01.224,7.46,23.6,592,50,7
26.04.2024 15:10:03.507,7.46,23.6,568,50,7
26.04.2024 15:10:07.157,7.46,23.6,587,50,7
26.04.2024 15:10:10.700,7.46,23.6,561,50,7
26.04.2024 15:10:16.230,7.46,23.6,575,50,7
26.04.2024 15:10:17.841,7.46,23.6,604,50,7
26.04.2024 15:10:19.223,7.45,23.6,652,50,7
26.04.2024 15:10:20.525,7.45,23.6,692,50,7
26.04.2024 15:10:21.973,7.45,23.6,725,50,7
26.04.2024 15:10:23.940,7.45,23.6,752,50,7
26.04.2024 15:10:25.523,7.45,23.6,764,50,7
26.04.2024 15:10:26.924,7.45,23.6,720,50,7
26.04.2024 15:10:28.674,7.45,23.6,697,50,7
26.04.2024 15:10:31.990,7.45,23.6,666,50,7
26.04.2024 15:10:33.440,7.45,23.6,633,50,7
26.04.2024 15:10:37.640,7.46,23.6,609,50,7
26.04.2024 15:10:40.273,7.45,23.6,593,50,7
26.04.2024 15:10:46.707,7.46,23.6,622,50,7
26.04.2024 15:10:50.457,7.46,23.6,602,50,7
26.04.2024 15:11:07.600,7.47,23.6,572,50,7
26.04.2024 15:11:13.188,7.47,23.6,587,50,7
26.04.2024 15:11:15.322,7.46,23.6,561,50,7
26.04.2024 15:11:20.187,7.46,23.6,581,50,7
26.04.2024 15:11:22.440,7.47,23.6,554,50,7
26.04.2024 15:11:24.256,7.47,23.6,538,50,7
26.04.2024 15:11:33.522,7.47,23.6,521,50,7
26.04.2024 15:11:37.987,7.48,23.7,504,50,7
26.04.2024 15:11:42.471,7.47,23.6,492,50,7
26.04.2024 15:11:54.203,7.47,23.6,480,50,7
26.04.2024 15:12:15.403,7.48,23.6,499,50,7
26.04.2024 15:12:19.736,7.48,23.6,485,50,7
26.04.2024 15:12:37.850,7.48,23.6,474,50,7
26.04.2024 15:13:25.330,7.48,23.6,478,50,15
26.04.2024 15:14:29.447,7.50,23.6,492,50,15
26.04.2024 15:14:37.513,7.51,23.7,504,50,15
26.04.2024 15:14:48.697,7.51,23.6,515,50,15
26.04.2024 15:15:03.395,7.50,23.6,501,50,15
26.04.2024 15:15:42.290,7.46,23.7,488,50,15
26.04.2024 15:15:58.450,7.44,23.7,477,50,15
26.04.2024 15:16:09.476,7.41,23.7,483,50,7
26.04.2024 15:16:14.710,7.39,23.6,497,50,7
26.04.2024 15:16:17.493,7.39,23.7,523,50,7
26.04.2024 15:16:19.260,7.39,23.7,560,50,7
26.04.2024 15:16:20.545,7.39,23.7,574,50,7
26.04.2024 15:16:22.309,7.39,23.7,543,50,7
26.04.2024 15:16:24.590,7.39,23.7,526,50,7
26.04.2024 15:16:33.590,7.36,23.6,513,50,7
26.04.2024 15:16:44.542,7.36,23.7,500,50,7
26.04.2024 15:16:48.943,7.36,23.7,487,50,7
26.04.2024 15:17:01.460,7.34,23.7,505,50,7
26.04.2024 15:17:04.125,7.34,23.6,521,50,7
26.04.2024 15:17:07.457,7.35,23.7,549,50,7
26.04.2024 15:17:08.823,7.33,23.6,598,50,7
26.04.2024 15:17:10.250,7.34,23.7,681,50,7
26.04.2024 15:17:11.125,7.34,23.7,757,50,7
26.04.2024 15:17:12.924,7.34,23.7,681,50,7
26.04.2024 15:17:14.157,7.33,23.6,617,50,7
26.04.2024 15:17:15.358,7.34,23.7,573,50,7
26.04.2024 15:17:17.556,7.34,23.7,554,50,7
26.04.2024 15:17:19.273,7.33,23.7,518,50,7
26.04.2024 15:17:20.790,7.33,23.7,493,50,7
26.04.2024 15:17:23.608,7.32,23.6,477,50,7
26.04.2024 15:17:27.240,7.32,23.6,463,50,7
26.04.2024 15:17:32.572,7.32,23.7,445,50,7
26.04.2024 15:17:38.223,7.33,23.7,431,50,7
26.04.2024 15:17:45.638,7.32,23.7,418,50,7
26.04.2024 15:17:56.890,7.32,23.7,406,50,7
26.04.2024 15:18:07.355,7.32,23.7,393,50,7
26.04.2024 15:18:23.272,7.33,23.7,380,50,7
26.04.2024 15:18:42.687,7.33,23.7,368,50,7
26.04.2024 15:19:07.420,7.34,23.7,357,50,7
26.04.2024 15:20:31.917,7.34,23.7,371,50,7
26.04.2024 15:20:36.490,7.34,23.7,389,50,7
26.04.2024 15:20:42.648,7.34,23.7,376,50,7
26.04.2024 15:21:21.131,7.36,23.7,388,50,7
26.04.2024 15:21:36.114,7.36,23.7,400,50,7
26.04.2024 15:21:52.346,7.36,23.7,412,50,7
26.04.2024 15:22:07.145,7.36,23.7,423,50,7
26.04.2024 15:22:20.713,7.36,23.7,435,50,7
26.04.2024 15:22:32.496,7.36,23.7,447,50,7
26.04.2024 15:23:10.993,7.37,23.7,459,50,7
26.04.2024 15:23:21.259,7.37,23.7,470,50,7
26.04.2024 15:23:59.575,7.37,23.7,482,50,7
26.04.2024 15:24:11.857,7.38,23.7,495,50,7
26.04.2024 15:24:21.107,7.38,23.7,508,50,7
26.04.2024 15:24:33.910,7.39,23.7,521,50,7
26.04.2024 15:24:41.339,7.39,23.7,534,50,7
26.04.2024 15:24:46.322,7.39,23.7,551,50,7
26.04.2024 15:24:48.206,7.40,23.8,580,50,7
26.04.2024 15:24:49.805,7.39,23.7,614,50,7
26.04.2024 15:24:53.206,7.40,23.7,572,50,7
26.04.2024 15:24:54.640,7.39,23.7,551,50,7
26.04.2024 15:24:59.890,7.40,23.8,537,50,7
26.04.2024 15:25:27.355,7.41,23.8,553,50,7
26.04.2024 15:25:29.937,7.41,23.8,579,50,7
26.04.2024 15:25:31.421,7.40,23.8,617,50,7
26.04.2024 15:25:32.805,7.41,23.8,647,50,7
26.04.2024 15:25:37.755,7.41,23.8,633,50,7
26.04.2024 15:25:40.487,7.40,23.7,659,50,7
26.04.2024 15:25:42.520,7.40,23.7,674,50,7
26.04.2024 15:25:46.710,7.40,23.7,717,50,7
26.04.2024 15:25:47.437,7.40,23.8,761,50,7
26.04.2024 15:25:48.753,7.40,23.7,813,50,7
26.04.2024 15:25:49.953,7.40,23.7,881,50,7
26.04.2024 15:25:51.236,7.41,23.8,921,50,7
26.04.2024 15:25:52.736,7.40,23.7,957,50,7
26.04.2024 15:25:54.710,7.41,23.8,1029,50,7
26.04.2024 15:25:55.253,7.40,23.8,1106,50,7
26.04.2024 15:25:58.190,7.41,23.8,1043,50,7
26.04.2024 15:25:59.269,7.41,23.8,980,50,7
26.04.2024 15:26:00.503,7.41,23.8,923,50,7
26.04.2024 15:26:03.368,7.40,23.7,882,50,7
26.04.2024 15:26:04.637,7.40,23.7,832,50,7
26.04.2024 15:26:05.986,7.40,23.7,785,50,7
26.04.2024 15:26:07.269,7.40,23.8,745,50,7
26.04.2024 15:26:12.690,7.41,23.7,683,50,7
26.04.2024 15:26:13.319,7.40,23.7,634,50,7
26.04.2024 15:26:17.469,7.42,23.8,649,50,7
26.04.2024 15:26:19.585,7.41,23.8,696,50,7
26.04.2024 15:26:20.885,7.41,23.8,737,50,7
26.04.2024 15:26:23.253,7.41,23.8,710,50,7
26.04.2024 15:26:24.885,7.42,23.8,688,50,7
26.04.2024 15:26:28.786,7.41,23.8,722,50,7
26.04.2024 15:26:31.269,7.41,23.8,679,50,7
26.04.2024 15:26:32.686,7.42,23.8,648,50,7
26.04.2024 15:26:34.835,7.41,23.8,686,50,7
26.04.2024 15:26:37.850,7.41,23.8,638,50,7
26.04.2024 15:26:38.453,7.42,23.8,616,50,7
26.04.2024 15:26:41.767,7.42,23.8,602,50,7
26.04.2024 15:26:44.418,7.42,23.9,622,50,7
26.04.2024 15:26:47.350,7.42,23.9,587,50,7
26.04.2024 15:26:48.318,7.42,23.9,548,50,7
26.04.2024 15:26:50.351,7.42,23.9,529,50,7
26.04.2024 15:26:53.934,7.41,23.8,513,50,7
26.04.2024 15:27:14.834,7.42,24.0,528,50,7
26.04.2024 15:27:17.334,7.43,24.0,547,50,7
26.04.2024 15:27:19.467,7.43,23.9,572,50,7
26.04.2024 15:27:21.134,7.43,24.0,604,50,7
26.04.2024 15:27:22.750,7.42,23.9,635,50,7
26.04.2024 15:27:24.282,7.43,23.9,679,50,7
26.04.2024 15:27:25.632,7.43,24.0,697,50,7
26.04.2024 15:27:27.134,7.42,24.0,660,50,7
26.04.2024 15:27:28.783,7.42,24.0,643,50,7
26.04.2024 15:27:30.667,7.43,23.9,678,50,7
26.04.2024 15:27:32.990,7.43,24.0,722,50,7
26.04.2024 15:27:33.365,7.42,23.9,792,50,7
26.04.2024 15:27:34.532,7.42,24.0,830,50,7
26.04.2024 15:27:35.983,7.42,24.0,789,50,7
26.04.2024 15:27:37.665,7.43,24.0,885,50,7
26.04.2024 15:27:38.815,7.42,23.9,910,50,7
26.04.2024 15:27:40.000,7.43,24.0,762,50,7
26.04.2024 15:27:41.820,7.43,23.9,609,50,7
26.04.2024 15:27:42.299,7.42,23.9,572,50,7
26.04.2024 15:27:44.348,7.43,23.9,550,50,7
26.04.2024 15:27:46.999,7.43,23.9,533,50,7
26.04.2024 15:27:55.747,7.44,24.0,551,50,7
26.04.2024 15:28:04.964,7.44,24.0,574,50,7
26.04.2024 15:28:10.348,7.43,24.0,557,50,7
26.04.2024 15:28:14.365,7.44,24.0,576,50,7
26.04.2024 15:28:16.848,7.43,24.0,603,50,7
26.04.2024 15:28:18.348,7.43,24.0,639,50,7
26.04.2024 15:28:19.697,7.44,24.0,681,50,7
26.04.2024 15:28:21.147,7.45,24.0,710,50,7
26.04.2024 15:28:25.430,7.43,24.0,755,50,7
26.04.2024 15:28:26.714,7.43,24.0,798,50,7
26.04.2024 15:28:28.164,7.43,24.0,832,50,7
26.04.2024 15:28:31.763,7.44,24.0,791,50,7
26.04.2024 15:28:33.365,7.44,24.0,779,50,7
26.04.2024 15:28:35.480,7.44,24.0,806,50,7
26.04.2024 15:28:40.563,7.44,24.0,775,50,7
26.04.2024 15:28:42.263,7.44,24.0,744,50,7
26.04.2024 15:28:43.779,7.45,24.0,713,50,7
26.04.2024 15:28:45.463,7.44,24.0,679,50,7
26.04.2024 15:28:46.897,7.45,24.0,638,50,7
26.04.2024 15:28:49.813,7.44,24.0,675,50,7
26.04.2024 15:28:51.147,7.44,24.0,701,50,7
26.04.2024 15:28:53.496,7.44,24.0,664,50,7
26.04.2024 15:28:55.130,7.44,24.0,640,50,7
26.04.2024 15:28:57.230,7.44,24.0,618,50,7
26.04.2024 15:29:01.112,7.44,24.0,666,50,7
26.04.2024 15:29:02.328,7.45,24.0,728,50,7
26.04.2024 15:29:05.130,7.45,24.0,650,50,7
26.04.2024 15:29:06.296,7.44,24.0,589,50,7
26.04.2024 15:29:07.697,7.45,24.0,561,50,7
26.04.2024 15:29:09.680,7.44,24.0,539,50,7
26.04.2024 15:29:12.460,7.45,24.0,521,50,7
26.04.2024 15:29:16.790,7.45,24.0,507,50,7
26.04.2024 15:29:19.664,7.45,23.9,508,50,7
26.04.2024 15:29:29.944,7.45,24.0,534,50,7
26.04.2024 15:29:31.512,7.45,23.9,564,50,7
26.04.2024 15:29:33.610,7.46,24.0,592,50,7
26.04.2024 15:29:37.994,7.45,23.9,626,50,7
26.04.2024 15:29:39.444,7.45,23.9,658,50,7
26.04.2024 15:29:41.144,7.46,23.9,677,50,7
26.04.2024 15:29:43.528,7.45,24.0,644,50,7
26.04.2024 15:29:45.161,7.46,23.9,617,50,7
26.04.2024 15:29:46.944,7.45,23.9,587,50,7
26.04.2024 15:29:48.394,7.46,23.9,551,50,7
26.04.2024 15:29:49.861,7.46,23.9,518,50,7
26.04.2024 15:29:51.611,7.45,23.9,492,50,7
26.04.2024 15:29:53.710,7.46,23.9,474,50,7
26.04.2024 15:29:56.727,7.46,23.9,457,50,7
26.04.2024 15:30:01.628,7.46,23.9,444,50,7
26.04.2024 15:30:09.760,7.46,24.0,431,50,7
26.04.2024 15:30:20.375,7.46,24.0,419,50,7
26.04.2024 15:30:32.625,7.46,24.0,406,50,7
26.04.2024 15:30:50.907,7.47,24.1,394,50,7
26.04.2024 15:32:37.437,7.48,24.0,383,50,7
26.04.2024 15:32:50.539,7.49,24.0,381,50,15
26.04.2024 15:34:29.840,7.51,24.1,392,50,15
26.04.2024 15:35:02.148,7.46,24.1,406,50,15
26.04.2024 15:35:35.648,7.41,24.1,415,50,7
26.04.2024 15:36:06.950,7.36,24.1,427,50,7
26.04.2024 15:36:26.950,7.35,24.1,439,50,7
26.04.2024 15:37:33.193,7.32,24.1,427,50,7
26.04.2024 15:38:21.730,7.35,24.1,415,50,7
26.04.2024 15:38:58.706,7.34,24.1,403,50,7
26.04.2024 15:39:26.621,7.34,24.1,390,50,7
26.04.2024 15:39:54.286,7.33,24.1,378,50,7
26.04.2024 15:40:14.236,7.33,24.1,366,50,7
26.04.2024 15:40:37.802,7.35,24.1,355,50,7
26.04.2024 15:41:09.568,7.36,24.1,343,50,7
26.04.2024 15:42:25.546,7.36,24.1,356,50,7
26.04.2024 15:42:38.296,7.37,24.1,369,50,7
26.04.2024 15:42:42.930,7.38,24.1,386,50,7
26.04.2024 15:42:45.596,7.38,24.1,408,50,7
26.04.2024 15:42:47.197,7.36,24.1,441,50,7
26.04.2024 15:42:48.630,7.37,24.1,473,50,7
26.04.2024 15:42:50.279,7.36,24.1,497,50,7
26.04.2024 15:42:51.911,7.38,24.1,527,50,7
26.04.2024 15:42:55.460,7.38,24.1,480,50,7
26.04.2024 15:42:56.447,7.38,24.1,450,50,7
26.04.2024 15:43:01.112,7.38,24.1,475,50,7
26.04.2024 15:43:02.881,7.38,24.1,497,50,7
26.04.2024 15:43:08.578,7.38,24.1,476,50,7
26.04.2024 15:43:11.729,7.38,24.1,464,50,7
26.04.2024 15:43:16.196,7.37,24.1,482,50,7
26.04.2024 15:43:20.661,7.38,24.1,463,50,7
26.04.2024 15:43:23.796,7.38,24.1,449,50,7
26.04.2024 15:43:27.595,7.37,24.1,433,50,7
26.04.2024 15:43:31.661,7.37,24.1,419,50,7
26.04.2024 15:44:00.726,7.38,24.1,433,50,7
26.04.2024 15:44:02.976,7.39,24.1,458,50,7
26.04.2024 15:44:05.260,7.39,24.2,478,50,7
26.04.2024 15:44:07.177,7.40,24.2,496,50,7
26.04.2024 15:44:10.276,7.39,24.1,479,50,7
26.04.2024 15:44:12.877,7.38,24.1,494,50,7
26.04.2024 15:44:19.359,7.39,24.1,509,50,7
26.04.2024 15:44:22.926,7.39,24.1,491,50,7
26.04.2024 15:44:27.160,7.40,24.1,476,50,7
26.04.2024 15:44:32.420,7.40,24.2,462,50,7
26.04.2024 15:44:37.492,7.40,24.1,445,50,7
26.04.2024 15:44:47.809,7.40,24.2,432,50,7
26.04.2024 15:45:11.707,7.40,24.1,421,50,7
26.04.2024 15:45:52.655,7.42,24.2,408,50,7
26.04.2024 15:47:56.434,7.44,24.2,419,50,7
26.04.2024 15:48:21.250,7.45,24.2,432,50,7
26.04.2024 15:48:40.499,7.45,24.2,443,50,7
26.04.2024 15:48:52.247,7.45,24.2,455,50,7
26.04.2024 15:48:58.515,7.44,24.1,470,50,7
26.04.2024 15:49:10.398,7.46,24.2,482,50,7
26.04.2024 15:49:16.698,7.45,24.1,497,50,7
26.04.2024 15:49:21.213,7.45,24.1,511,50,7
26.04.2024 15:49:25.930,7.45,24.1,527,50,7
26.04.2024 15:49:43.114,7.46,24.1,515,50,7
26.04.2024 15:51:29.926,7.48,24.2,527,50,7
26.04.2024 15:52:28.756,7.48,24.2,539,50,7
26.04.2024 15:52:29.773,7.48,24.2,537,50,15
26.04.2024 15:52:34.289,7.49,24.2,523,50,15
26.04.2024 15:52:45.338,7.50,24.2,510,50,15
26.04.2024 15:52:52.405,7.49,24.2,498,50,15
26.04.2024 15:53:56.602,7.51,24.2,509,50,15
26.04.2024 15:54:04.286,7.50,24.2,524,50,15
26.04.2024 15:54:08.418,7.50,24.2,540,50,15
26.04.2024 15:54:15.618,7.49,24.2,527,50,15
26.04.2024 15:54:28.835,7.48,24.2,512,50,15
26.04.2024 15:54:33.533,7.48,24.3,498,50,15
26.04.2024 15:54:41.552,7.46,24.2,487,50,15
26.04.2024 15:55:16.132,7.41,24.3,488,50,7
26.04.2024 15:55:55.681,7.35,24.2,501,50,7
26.04.2024 15:56:00.982,7.35,24.2,522,50,7
26.04.2024 15:56:02.747,7.34,24.2,541,50,7
26.04.2024 15:56:05.598,7.34,24.2,521,50,7
26.04.2024 15:56:08.160,7.35,24.3,503,50,7
26.04.2024 15:56:14.447,7.34,24.2,490,50,7
26.04.2024 15:56:26.230,7.33,24.2,477,50,7
26.04.2024 15:57:49.943,7.34,24.3,491,50,7
26.04.2024 15:58:13.858,7.34,24.3,505,50,7
26.04.2024 15:58:18.392,7.36,24.3,522,50,7
26.04.2024 15:58:21.276,7.34,24.3,540,50,7
26.04.2024 15:58:23.509,7.35,24.3,559,50,7
26.04.2024 15:58:26.260,7.36,24.3,576,50,7
26.04.2024 15:58:28.441,7.34,24.2,597,50,7
26.04.2024 15:58:30.908,7.35,24.3,612,50,7
26.04.2024 15:58:34.108,7.35,24.3,638,50,7
26.04.2024 15:58:35.709,7.35,24.3,667,50,7
26.04.2024 15:58:39.875,7.34,24.3,626,50,7
26.04.2024 15:58:41.209,7.34,24.3,595,50,7
26.04.2024 15:58:48.973,7.35,24.3,611,50,7
26.04.2024 15:58:51.540,7.34,24.2,632,50,7
26.04.2024 15:58:53.424,7.34,24.2,656,50,7
26.04.2024 15:59:02.157,7.34,24.3,625,50,7
26.04.2024 15:59:07.323,7.35,24.3,649,50,7
26.04.2024 15:59:09.107,7.35,24.3,667,50,7
26.04.2024 15:59:12.608,7.34,24.3,706,50,7
26.04.2024 15:59:13.874,7.34,24.3,752,50,7
26.04.2024 15:59:15.223,7.33,24.3,785,50,7
26.04.2024 15:59:16.806,7.34,24.3,813,50,7
26.04.2024 15:59:18.605,7.34,24.3,825,50,7
26.04.2024 15:59:20.573,7.33,24.3,778,50,7
26.04.2024 15:59:21.789,7.34,24.3,700,50,7
26.04.2024 15:59:22.940,7.33,24.3,626,50,7
26.04.2024 15:59:24.190,7.34,24.3,587,50,7
26.04.2024 15:59:26.140,7.34,24.3,567,50,7
26.04.2024 15:59:35.289,7.34,24.3,582,50,7
26.04.2024 15:59:40.355,7.33,24.3,570,50,7
26.04.2024 15:59:42.739,7.34,24.3,593,50,7
26.04.2024 15:59:46.456,7.34,24.3,566,50,7
26.04.2024 15:59:48.456,7.34,24.3,545,50,7
26.04.2024 15:59:50.605,7.34,24.3,526,50,7
26.04.2024 15:59:54.388,7.34,24.3,508,50,7
26.04.2024 15:59:57.822,7.34,24.3,493,50,7
26.04.2024 16:00:03.121,7.34,24.3,480,50,7
26.04.2024 16:00:25.921,7.34,24.3,467,50,7
26.04.2024 16:00:41.503,7.36,24.4,482,50,7
26.04.2024 16:00:47.104,7.36,24.4,501,50,7
26.04.2024 16:00:56.953,7.35,24.3,520,50,7
26.04.2024 16:01:00.850,7.37,24.4,535,50,7
26.04.2024 16:01:02.552,7.36,24.3,514,50,7
26.04.2024 16:01:06.401,7.37,24.4,496,50,7
26.04.2024 16:01:16.101,7.36,24.3,524,50,7
26.04.2024 16:01:17.752,7.37,24.3,555,50,7
26.04.2024 16:01:19.302,7.36,24.3,598,50,7
26.04.2024 16:01:20.635,7.37,24.3,636,50,7
26.04.2024 16:01:22.520,7.37,24.3,657,50,7
26.04.2024 16:01:25.285,7.36,24.3,598,50,7
26.04.2024 16:01:26.368,7.37,24.3,537,50,7
26.04.2024 16:01:27.901,7.37,24.3,514,50,7
26.04.2024 16:01:31.917,7.37,24.3,557,50,7
26.04.2024 16:01:33.217,7.36,24.3,611,50,7
26.04.2024 16:01:34.434,7.37,24.4,651,50,7
26.04.2024 16:01:36.651,7.36,24.5,630,50,7
26.04.2024 16:01:39.767,7.37,24.3,577,50,7
26.04.2024 16:01:41.350,7.36,24.3,552,50,7
26.04.2024 16:01:42.884,7.37,24.3,571,50,7
26.04.2024 16:01:44.752,7.38,24.4,539,50,7
26.04.2024 16:01:48.634,7.37,24.4,564,50,7
26.04.2024 16:01:51.332,7.37,24.3,541,50,7
26.04.2024 16:01:53.500,7.36,24.4,525,50,7
26.04.2024 16:01:56.301,7.38,24.5,549,50,7
26.04.2024 16:01:58.233,7.37,24.4,567,50,7
26.04.2024 16:02:01.733,7.37,24.3,586,50,7
26.04.2024 16:02:07.401,7.37,24.5,605,50,7
26.04.2024 16:02:09.549,7.37,24.5,625,50,7
26.04.2024 16:02:14.549,7.37,24.4,650,50,7
26.04.2024 16:02:19.266,7.38,24.4,618,50,7
26.04.2024 16:02:20.966,7.37,24.4,602,50,7
26.04.2024 16:02:27.983,7.37,24.5,621,50,7
26.04.2024 16:02:30.115,7.37,24.4,646,50,7
26.04.2024 16:02:31.933,7.37,24.5,668,50,7
26.04.2024 16:02:38.198,7.38,24.5,699,50,7
26.04.2024 16:02:42.265,7.37,24.5,667,50,7
26.04.2024 16:02:43.815,7.37,24.5,631,50,7
26.04.2024 16:02:45.365,7.37,24.5,610,50,7
26.04.2024 16:02:47.532,7.37,24.5,646,50,7
26.04.2024 16:02:48.931,7.38,24.5,678,50,7
26.04.2024 16:02:52.982,7.37,24.5,696,50,7
26.04.2024 16:02:56.348,7.37,24.5,724,50,7
26.04.2024 16:02:57.732,7.38,24.5,770,50,7
26.04.2024 16:02:59.980,7.37,24.5,807,50,7
26.04.2024 16:03:00.530,7.38,24.6,841,50,7
26.04.2024 16:03:02.265,7.38,24.5,865,50,7
26.04.2024 16:03:05.746,7.38,24.6,829,50,7
26.04.2024 16:03:07.147,7.38,24.6,791,50,7
26.04.2024 16:03:08.565,7.38,24.6,770,50,7
26.04.2024 16:03:11.881,7.38,24.6,730,50,7
26.04.2024 16:03:13.247,7.37,24.6,698,50,7
26.04.2024 16:03:22.548,7.39,24.6,727,50,7
26.04.2024 16:03:23.996,7.39,24.6,768,50,7
26.04.2024 16:03:25.829,7.39,24.6,781,50,7
26.04.2024 16:03:29.364,7.38,24.6,825,50,7
26.04.2024 16:03:30.647,7.39,24.6,859,50,7
26.04.2024 16:03:32.331,7.39,24.6,878,50,7
26.04.2024 16:03:36.713,7.38,24.6,850,50,7
26.04.2024 16:03:38.529,7.39,24.6,826,50,7
26.04.2024 16:03:40.980,7.39,24.6,802,50,7
26.04.2024 16:03:42.513,7.40,24.6,771,50,7
26.04.2024 16:03:46.128,7.39,24.6,798,50,7
26.04.2024 16:03:47.979,7.40,24.6,825,50,7
26.04.2024 16:03:56.994,7.39,24.6,843,50,7
26.04.2024 16:04:15.510,7.40,24.6,829,50,7
26.04.2024 16:04:45.443,7.40,24.6,815,50,7
26.04.2024 16:04:53.894,7.41,24.7,797,50,7
26.04.2024 16:05:01.276,7.40,24.6,778,50,7
26.04.2024 16:05:05.443,7.41,24.7,738,50,7
26.04.2024 16:05:06.710,7.40,24.6,697,50,7
26.04.2024 16:05:10.892,7.41,24.7,716,50,7
26.04.2024 16:05:14.710,7.41,24.7,734,50,7
26.04.2024 16:05:17.309,7.40,24.6,753,50,7
26.04.2024 16:05:19.625,7.41,24.7,768,50,7
26.04.2024 16:05:24.957,7.41,24.7,781,50,7
26.04.2024 16:06:42.171,7.42,24.7,764,50,7
26.04.2024 16:06:46.671,7.43,24.8,731,50,7
26.04.2024 16:06:48.206,7.43,24.8,711,50,7
26.04.2024 16:06:50.704,7.43,24.8,738,50,7
26.04.2024 16:06:53.805,7.43,24.8,696,50,7
26.04.2024 16:06:55.880,7.43,24.7,652,50,7
26.04.2024 16:06:56.471,7.44,24.8,622,50,7
26.04.2024 16:06:58.471,7.43,24.7,603,50,7
26.04.2024 16:07:10.821,7.43,24.8,621,50,7
26.04.2024 16:07:13.253,7.44,24.8,638,50,7
26.04.2024 16:07:15.204,7.44,24.8,668,50,7
26.04.2024 16:07:16.921,7.43,24.8,693,50,7
26.04.2024 16:07:19.937,7.43,24.8,668,50,7
26.04.2024 16:07:27.421,7.44,24.8,700,50,7
26.04.2024 16:07:29.236,7.44,24.8,719,50,7
26.04.2024 16:07:31.736,7.44,24.8,692,50,7
26.04.2024 16:07:33.153,7.44,24.8,661,50,7
26.04.2024 16:07:34.838,7.44,24.8,636,50,7
